Project_x,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Comments_x,Au_Best_ppm,Ag_Best_ppm,Cu_Best_ppm,Pb_Best_ppm,Zn_Best_ppm,RQD_m,RQD_Pct,Hardness,Weathering,Num_Fractures,Fractures_per_m,Fracture_Infill,Roughness,Shape,Comments_x,Colour,Oxidation,Foliation,QtzCarb_Replacement_Pct,Lith1_Group,Lith1,Lith1_Texture,Lith1_Bedding,Lith1_Volc_Txt1,Lith1_Volc_Txt2,Comments_y,Reading1,Reading2,Reading3,Avg_Reading,Comments_x,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Comments_y,Bedding_Confidence,Bedding_Style,Bedding_Bed_Thickness,Bedding_Younging_Direction,Bedding_Angle_TCA,Bedding_Cleavage_Angle,Fabric1_Feature,Fabric1_Confidence,Fabric1_Intensity,Fabric1_Angle_TCA,Fabric2_Feature,Fabric2_Confidence,Fabric2_Intensity,Fabric2_Angle_TCA,Comments_x,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments_y
GCL,KAD17-042,423.15,427.39,FuQtzCarb,3,PER,FU,3,QZ,4,CB,3,,,,,,,,,,,,,,,,,,,GREEN-AP,UO,MOD,15,UM,UM,,,,,"Apple green with deformed white veins. 	Weak mineralization py, trace as? 	Very siliceious, strong qtz alteration. 	Wispy sericite alteration.",,,,,,2,DIS,0.5,FALSE,PY,,,,,,,,,,FOL,HIGH,3,40,,,,,,15,QC,10,STW,FOL,MAS,0.1,40,FALSE,QC,5,,IDV,NOD,MAS,0.1,0,FALSE,,,,,,,,FALSE,
GCL,KAD17-042,427.39,440.07,TalcChl,4,PER,TA,4,CL,3,,,,,,,,,,,,,,,,,,,,,GREY-BLK,UO,MOD,10,UM,UM,BOUD,,,,"Dark black and grey. 	Angular fragments, boudons in white quartz filled matrix. 	Chunks of soft unconsolidated clays  fault gouge?
429.50-433 multiple (~10) areas of fault gouge and broken rubble; beyond, occasional gouge. Strongly foliated TCA 40.	Pink, grey granular dyke at 438m, sharp contacts TCA 40. 	Strong talc chlorite alteration. 	2% qtz carb veins.",,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,MOD,3,40,,,,,,2,QC,2,IDV,NOD,MAS,0.1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-042,440.07,453.94,TalcChl,2,PER,CL,4,TA,2,,,,,,,,,,,,,,,,,,,,,GREEN-GRY,UO,ST,20,UM,UM,,,SPX,,"Alteration break: less talc, more chlorite. Moderate qtz-carb veins 20%. Weak patchy finely disseminated pyrite .2%. Deformed pink veins carb veins with qtz. Possible spinifex fabric at 445.25. Wispy sericite alteration. Strong foliation TCA 60.",,,,,,2,DIS,0.5,FALSE,PY,,,"finely disseminated, patchy",,,,,,,FOL,MOD,4,60,,,,,,20,QC,20,STW,BUD,MAS,0.1,80,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-042,453.94,454.94,SerQtzCarb,4,PER,MS,4,QZ,4,CB,5,,,,1.21,,,,,,,,,,,,,,,GREY,UO,WK,3,MAFIC,DYKE-MAFIC,,,,,"Mafic composition. Equigranular. Weak pyrite mineralization throughout. Coarse pink vitreous grains-carb(?). 	Yellow wispy sericite alteration.",2.53,,,2.53,,3,DIS,0.5,FALSE,PY,,,,,,,,,,FOL,MOD,2,30,,,,,,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-042,454.94,457.51,TalcChl,3,PER,TA,3,CB,3,MS,2,CL,4,,,,,,,,,,,,,,,,,GREY-BLK,UO,ST,20,UM,UM,,,,,Talc chlorite alteration. Moderate qtz-carb veins 20%. Weak patchy finely disseminated pyrite .2%. Deformed pink veins carb veins with qtz. Wispy sericite alteration. Strong foliation TCA 60.,,,,,,2,BLP,0.5,FALSE,PY,,,,,,,,,,FOL,MOD,4,60,,,,,,10,QC,10,STW,NOD,MAS,0,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"up to 10 cm, pink colour"
GCL,KAD17-042,457.51,461.8,SerQtzCarb,4,PER,MS,4,QZ,4,CB,5,,,,,,,,,,,,,,,,,,,GREEN,UO,WK,5,MAFIC,DYKE-MAFIC,,,,,Mafic chem. Composition. Sharp contacts. Weak pyrite mineralization throughout. Interesting mineral assemblage with coarse pink vitreous carbonate grains. Strong pyrite mineralization 1%. Dark blue sulfide-finely disseminated. Bright rose pink unknown mineral. Fine wispy sericite.,,,,,,4,DIS,2,FALSE,PY,TT,,,,,,,,,FOL,LOW,2,65,,,,,,10,QC,10,IDV,DEF,MAS,0.5,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-042,461.8,484.85,TalcChl,3,PER,TA,3,CL,3,,,,,,,,,,,,,,,,,,,,,GREEN-BLK,UO,ST,10,UM,UM,,,,,Talc chlorite alteration.10 %qtz carb boudons. Weak patchy finely disseminated pyrite .2%. Deformed pink veins carb veins with qtz. Wispy sericite alteration. Strong foliation TCA 60 with porphyroblasts locally.,,,,,,1,PAT,0.1,FALSE,PY,,,,,,,,,,FOL,MOD,3,60,,,,,,10,QC,10,STW,BUD,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-042,484.85,492,Carb,3,PER,CB,3,,,,,,,epidote,,,,,,,,,,,,,,,,GREEN,UO,,15,SED,SED-MSSS,,GRAD,,,"Sharp contact into light green sedimentary unit. Graded bedding, fining uphole from coarse to fine sand. Unit is pistachio green-epidote alteration and beds are up to 50cm. Bedding at 50 TCA. Qtz carb veins and boudons 15% 30 TCA.",,,,,,1,DIS,0.1,FALSE,PY,,,coarse euhedral,HIGH,GRD,MED,UP,40,PLL,,,,,,,,,,15,QC,15,STW,DEF,MAS,0.1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,2.43,6.95,ChlCarbCal,4,PER,CL,4,CA,3,,,,,,,,,,,,,,,,,,,,,BLUE-BLK,TO,ST,0,MAFIC,MAFIC,MASS,,,,"Grey-Blue (dark). 	Weak Fe oxidation along veins and fractures. 	Strong pervasive calcite-chlorite alteration. 	Weak-moderate (approx 5%) quartz-carbonate stockwork veining predominantly 30TCA and lesser tringer calcite veining 50TCA. 	Strongly foliated 30TCA. 	Locally brecciated and ductilely deformed at 5.12-5.20m. 	Trace disseminated pyrite visible to the naked eye",,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,HIGH,4,30,,,,,,5,QC,3,STW,DEF,MAS,0,30,FALSE,CC,2,,STR,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,6.95,7.73,ChlCarbCal,4,PER,CL,4,CA,3,,,,,,0.009,,,,,,,,,,,,,,,GREY,TO,ST,0,MAFIC,MAFIC,MASS,,VAR,,"White-Grey-Blue. 	Weak Fe oxidation along veins. 	Strong pervasive calcite-chlorite alteration. Weak-moderate (approx 5%) calcite veining predominantly 50TCA. Strongly foliated 30TCA. Varioles approx 60% of interval up to 4cm size. Trace disseminated pyrite visible to the naked eye. Interval basically the same as above and below but with concentration of varioles.",1.28,,,1.28,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,HIGH,4,30,,,,,,5,CC,5,STW,DEF,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,7.73,9.92,ChlCarbCal,4,PER,CL,4,CA,3,,,,,,,,,,,,,,,,,,,,,GREY-BLK,TO,ST,0,MAFIC,MAFIC,MASS,,,,"Grey-Blue (dark). 	Weak Fe oxidation along vein. 	Strong pervasive calcite-chlorite alteration. 	Weak-moderate (approx 10%) calcite veining predominantly 50TCA and minor 30TCA containing local fine pyrite mineralization, and trace 20TCA and trace 40TCA. 	Strongly foliated 30TCA. 	Possible relict tuffisitic texture expressed as fine white blebs. 	Trace disseminated pyrite overall and 5% fine pyrite in local 1.5cm carbonate vein.",,,,,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,HIGH,4,30,,,,,,10,CC,8,STW,DEF,MAS,0,50,FALSE,CC,1,,STR,DEF,MAS,0,30,FALSE,CC,1,IDV,DEF,MAS,5,20,FALSE,
GCL,KAD17-043,9.92,17.89,ChlCarb,3,PER,CL,3,CB,3,MS,1,,,,,,,,,,,,,,,,,,,GREEN-BLK,TO,ST,2,MAFIC,MAFIC-SS,BED,THCK,,,"Grey-Green.  Trace Fe oxidation along fracture.  Moderate pervasive chlorite carbonate alteration, trace-weak local/patchy sericite alteration at top contact and along some veining.  Quartz-carbonate veining overall weak 1% 50TCA with local prominent quartz-carbonate veins (2cm thick 50TCA at 10.09m, zone of quartz-carbonate stockwork veining 30% 12.88-14.16m, 4cm thick 60TCA at 14.44m). Weak possible bedding 50TCA defined by 1-10mm deformed round-angular dark green clasts and white round possible clasts or alteration blebs with diffuse boundaries.  Possibly thickly bedded tuff-sandstone.  	Possible weak graded bedding fining down-hole evident at bottom contact.  	Foliation strong 50TCA.  	Pyrite mineralization weak to trace cubic up to 3mm 0.1%.  	Difficult to tell if this is a lava flow or a tuff but more likely tuff.",,,,,,1,DIS,0.1,FALSE,PY,,,,MOD,MSV,THCK,DOWN,50,,FOL,HIGH,4,50,,,,,,2,QC,1,STW,NOD,,0,50,FALSE,QC,1,,STW,DEF,MAS,0,30,FALSE,,,,,,,,FALSE,Trace calcite - we see trace effervescence in fine late undeformed veinlets.
GCL,KAD17-043,17.89,52.95,ChlCarbCal,4,PER,CL,4,CA,3,AB,1,,,,,,,,,,,,,,,,,,,GREEN-BLK,TO,ST,1,MAFIC,MAFIC,MASS,,VAR,PERL,"Grey-Green (dark).  	Trace Fe oxidation along fractures.  	Strong pervasive calcite-chlorite alteration.  Weak tan-buff albitic alteration in a discrete bleb at 36.27 to 36.60m. 	Weak undeformed calcite veining 1% predominantly 40TCA, deformed quartz-carbonate veins (trace local fine pyrite) predominantly 2-5mm 30TCA, 40TCA, 50TCA, variable orientations. 	Massive white quartz vein with minor calcite 14cm thick at 18.67m 70TCA, 5cm thick at 21.92m 50TCA, 4cm thick at 22.28m 50TCA, 5 cm thick at 33.53m60TCA, 13cm thick at 44.24m 40TCA, 4cm thick at 44.75m 40TCA. Strong foliation 35TCA. Perlites up to 6mm 17.89-17.95m. Varioles deformed parallel to foliation 18.11-18.16m, and 34.87m to 49.16m there are approximately 5% varioles in 5-50cm patches. Pyrite is disseminated unevenly throughout the interval in patches, in rare stringers, trace present within rare veinlets, and rare 5mm blebs at 52.18m.  One 2mm bleb of chalcopyrite at 36.24m.  	Bottom contact is sharp, 15TCA",,,,,,1,PAT,0.1,FALSE,PY,CP,,,,,,,,,FOL,HIGH,4,35,,,,,,2,CC,1,STR,NOD,MAS,0,40,FALSE,QC,1,,STW,DEF,MAS,0.1,50,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,52.95,100.17,ChlQtzCarb,5,PER,CA,5,CL,4,QZ,2,EP,1,,,,,,,,,,,,,,,,,GREEN,UO,ST,40,UM,UM-QC,APHAN,,,,"Green aphanitic massive ultramafic flooded with calcite and toothpaste calcite-dominant veins.  Green-White.  Chlorite-Quartz-Carbonate-Calcite alteration  Strong chlorite, weak quartz, and intense calcite alteration.  The chlorite replaces the mafic minerals of the ultramafic and calcite is in abundant ductile cm scale veins.  	Quartz-Carbonate veins (40 %) are dominated by calcite with minor quartz and minor carbonate, they are predominantly 1 to 10 mm but can be up to 40 mm and they are have strong ductile deformation, strongly to moderately folded, and in some patches, sheared after folding.  Vein orientation chaotic 81.3-90.3 m.  Pyrite fine, rare, disseminated.  Cr 3343 ppm, Ti 0.4 %, Ca 51000 ppm at 61.41 m.  Bottom contact is sharp with intensely sheared yellow-green (epidoe?) and at 100.10-100.14m.  Possible (unlikely) spinifex texture (pale yellow-green-brown 1.5 cm needl- like fractures) at 91.6-91.94 m.",,,,,,1,PAT,0.1,FALSE,,,,,,,,,,,FOL,HIGH,4,50,FOL,HIGH,4,,,40,QC,30,STW,FOD,MAS,0,50,FALSE,QC,5,,STW,FOD,MAS,0,30,FALSE,CC,5,STW,FOD,MAS,0,50,FALSE,
GCL,KAD17-043,100.17,224.8,ChlQtzCarb,4,PER,CL,4,CA,3,CB,3,AB,2,,,,,,,,,,,,,,,,,GREEN-BLK,UO,MOD,20,MAFIC,MAFIC,APHAN,,VAR,PERL,"Green-Black.  	Chlorite-Quartz-Carbonate alteration expressed as strong pervasive chlorite alteration, moderate-strong pervasive calcite, and moderate-weak quartz-carbonate in veining.  Weak patchy probable albite alteration making discrete patches of core look faded.  Trace wispy sericite in hairline fractures at 165.46-166.16 m.  Possible clastic texture (ash-tuff, possibly bedded, albitic alteration) 158.11-158.88 m, 159.17-159.93 m.  	Veins 2 % (1 % calcite and 1 % quartz-carbonate) planar mainly 1-2 mm, continuous as well as discontinuous, and in variable orientations crosscutting and parallel to the main fabric.  	Rare deformed folded 5-10 mm calcite veins, rare weakly boudinaged 5-10 mm quartz-carbonate-calcite veins (an example at 152.19 m), and three zones up to 50 cm thick containing higher concentrations of calcite-carbonate veins up to 5 cm.  Very fine stockwork calcite veinlets 170.44-171.06 m, 173.6-177.06 m, 183.62-184.1 m, 199.15-199.3 m.  Strongly foliated 40TCA.  Pyrite trace to weak in patches up to 5 mm pods and in dissemination.  One pyrite grain 5 mm at 103.95 m. Localized strong patches of disseminated cubic pyrite 182.05-182.07 m, 186.62-186.62 m, 216.14-216.19 m, 219.36-219.39 m.  	Possible trace very very fine silver-coloured sulphide possibly arsenopyrite.  Varioles are rarely round, more commonly deformed parallel to foliation at 100.5-100.7 m, 109.2-109.5 m, 119.15-119.25m, 111.9-112.6 m, 145.29-145.44 m179.85-179.89 m, 182.36-182.39 m, 182.71-182.81 m, 187.48-187.62 m, 190.38-190.62 m, 190.85-190.90 m, 195-195.1 m, 209.17-209.22 m.  Altered perlites are semi-round, opaque, rarely zoned, occur at 113-113.1 m, 112.72-112.78 m, 121.55-121.74 m, 195.55-195.6 m, 205.71-205.88 m.  	Rare domains of monomictic breccia containing curvilinear clasts interpreted to be hyaloclastites at 109.62-109.65 m, 123.16-123-25 m, 182.27-182.36 m, 303.91-303.95 m, 191.16-191.19 m, 191.66-191-70 m,.	Top contact is sharp.  	Bottom contact is sharp and irregular.  The mafic rock is harder, black, less chlorite altered, and possibly hornfelsed by the diabase dyke or a chill margin of the diabase dyke 221.22-224.8 m (sample break).",,,,,,1,PAT,0.1,FALSE,PY,AS,,,,,,,,,FOL,HIGH,4,40,,,,,,3,CC,1,IDV,NOD,MAS,0,30,FALSE,QC,1,,IDV,BUD,MAS,0.1,40,FALSE,CB,1,STW,DEF,MAS,0.1,30,FALSE,
GCL,KAD17-043,224.8,266.34,Carb,3,PAT,CA,3,,,,,,,,,,,,,,,,,,,,,,,GREY,UO,ST,10,INTERMED,INTERMED,GRAN,,,,"Grey (salt and pepper).  Equigranular Medium Grained.  Moderately to strongly foliated 30TCA.  Patchy pervasive strong to weak calcite-carbonate alteration after plagioclase.  	Individual veining 2 % calcite-quartz-carbonate massive veining variable orientations varying from parallel to foliation to crosscutting foliation and variable thicknesses from 0.5-50 mm.  	Single grain of pyrite 5 mm at bottom contact at 266.33 m.  Upper and lower contacts are sharp but irregular",,,,,,1,PAT,0.1,FALSE,,,,,,,,,,,FOL,HIGH,4,30,,,,,,3,CC,1,IDV,NOD,MAS,0,50,FALSE,CC,1,,IDV,CRN,MAS,0,30,FALSE,QC,1,IDV,DEF,MAS,0,40,FALSE,
GCL,KAD17-043,266.34,292.11,ChlCarbCal,3,PER,CA,3,CL,2,QZ,2,GR,,,,,,,,,,,,,,,,,,GREY,UO,MOD,15,MAFIC,MAFIC-SS,MASS,,VAR,,"Grey-green to grey-black non-homogeneous mafic domain.  Massive Mafic 266.34-278.1 m , Mafic-Sandstone 278.1-288.7 m (possible weakly bedded/clastic texture to fine sand layers), Mafic-Sandstone 288.7-292.11 m (Mafic-Sandstone with graphitic fault and graphitic layers).  Chlorite-quartz-carbonate-calcite alteration moderate, pervasive.  Individual veins 5 %, quartz-carbonate-calcite.   Stockwork veins 15 % 266.34-267.7 m, 285.54-292.11 m.  Veins locally carry pyrite and chalcopyrite.  Pyrite 266.34-285.54 m disseminated weak to moderate, up to 2 mm cubes and in stronger patches.  Pyrite 285.54-288.7 m strong, in belbs, stringers, and dissemination.  Chalcopyrite 283.84-287.78 m in blebs within quartz-carbonate stockwork veins.  Altered deformed varioles at 276.6-177.1 m.  Cr 26.7 ppm, Zr 102 ppm, Ti 0.61 % at 282.15 m is consistent with mafic composition.  Bottom contact is sharp against marked appearance of fuschite alteration.",,,,,,,,,,,,,,,,,,,,FOL,HIGH,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCL,KAD17-043,292.11,300.98,QtzCarb,4,PER,CB,4,QZ,4,TA,2,FU,1,,,,,,,,,,,,,,,,,GREY,UO,WK,20,UM,UM,APHAN,,,,"Grey-Yellow.  	Aphanitic  Massive.  Quartz-Carbonate strong pervasive alteration.  	Talc alteration weak, pervasive.  Local weak fuschite at 297.11-292.13 m.  Patchy sericite alteration restricted thin mm scale layers 292.13-300.98 m.  Veins 5 % quartz-carbonate, individual, deformed, some stockwork.  	Foliation Moderate 50TCA.  Trace very very fine pyrite and arsenopyrite.  Cr 1168 ppm, Zr 15 ppm, Ti 0.16 % at 300.2 m.  Bottom contact is sharp against.",,,,,,1,DIS,0.1,FALSE,PY,AS,,,,,,,,,FOL,HIGH,3,50,,,,,,5,QC,2,IDV,NOD,MAS,0,20,FALSE,QC,2,,IDV,DEF,MAS,0,50,FALSE,QC,1,STW,ECH,MAS,0,60,FALSE,
GCL,KAD17-043,300.98,333.46,Albite,4,PER,AB,3,CB,3,QZ,2,,,,,,,,,,,,,,,,,,,TAN,UO,MOD,10,MAFIC,MAFIC,APHAN,,,,"Grey-Tan.  Massive with zones of monomictic breccia textures and possible layered appearance.  	Quartz-carbonate-albite alteration moderate, pervasive.  Quartz-carbonate veining 2 % individual and stockwork.  	Foliation moderate 50 TCA.  Local fault breccia and monomictic breccia zones.  Healed quartz-filled fault zone 327.17-331.61 m contains possible green ultramafic clast.  Pyrite and arsenopyrite very very fine, trace, disseminated.  Trace chalcopyrite as a 5 mm bleb at 326.22 m in quartz-carbonate vein.  Sharp bottom contact against fault zone.",,,,,,,,,,,,,,,,,,,,FOL,MOD,3,30,,,,,,5,QC,3,IDV,NOD,MAS,0,50,FALSE,QC,1,,IDV,NOD,MAS,0,30,FALSE,QZ,1,IDV,NOD,MAS,0,60,FALSE,
GCL,KAD17-043,333.46,341.18,FuQtzCarb,3,PER,CB,3,QZ,3,FU,2,MS,2,,,,,,,,,,,,,,,,,GREEN-GRY,UO,MOD,20,UM,UM,APHAN,,,,"Green-Grey.  	Massive-Aphanitic.  Fuchsite-Quartz-Carbonate alteration weak to moderate.  Fuchsite alteration varies locally in intensity weak to moderate, local patches of sericite alteration weak to moderate.  Moderately foliated 30TCA.  Quartz-carbonated veining 5 % parallel to and crosscuts foliation.  Weak disseminated fine pyrite and trace possible arsenopyrite or arsenian pyrite.  	Clay-filled 3 mm fault at 348.49 mm 35TCA.  	Top contact sharp with a 13 cm graphitic fault zone 30TCA.  	Bottom contact is sharp against possible infrastructure void.  	This domain continues past the void",,,,,,,,,,,,,,,,,,,,FOL,MOD,3,30,,,,,,5,QC,2,IDV,DEF,MAS,0.1,50,FALSE,QC,2,,STW,DEF,MAS,0.1,30,FALSE,QC,1,IDV,DEF,MAS,0,20,FALSE,
GCL,KAD17-043,341.18,342.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UO,,,VOID,VOID,,,,,"Probable infrastructure 	1.12 m void with sand at the bottom.",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,342.3,356.87,FuQtzCarb,3,PER,QZ,3,CB,3,FU,3,MS,2,,,,,,,,,,,,,,,,,GREEN-GRY,UO,MOD,20,UM,UM,APHAN,,,,"Continuation of UM unit 333.46-341-18 m.  Green-Grey.  	Massive-Aphanitic. 	Fuchsite-Quartz-Carbonate alteration weak to moderate.  Fuchsite alteration varies locally in intensity weak to moderate, local patches of sericite alteration weak to moderate.  	Moderately foliated 30TCA.  Quartz-carbonated veining 10 % parallel to and crosscuts foliation.  Weak disseminated fine pyrite.  Possible trace very very fine arsenopyrite or arsenian pyrite.  Local fine to blebby chalcopyrite in veins.  Clay-filled 3 mm fault at 348.49 mm 35TCA.  Top contact sharp against broken core.  Bottom contact is gradational over a possible healed fault zone.",,,,,,2,DIS,0.5,FALSE,PY,CP,,,,,,,,,FOL,HIGH,3,30,,,,,,10,QC,2,IDV,NOD,MAS,0.1,50,FALSE,QC,7,,STW,DEF,MAS,0,30,FALSE,QC,1,STW,DEF,ZON,0,70,FALSE,
GCL,KAD17-043,356.87,395.13,FuQtzCarb,4,PER,CB,4,QZ,4,FU,3,MS,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DIS,0.1,FALSE,PY,AS,,,,,,,,,FOL,MOD,3,30,,,,,,15,QC,10,IDV,NOD,MAS,0,30,FALSE,QC,2,,IDV,DEF,MAS,0.1,20,FALSE,QC,3,IDV,DEF,MAS,0,50,FALSE,
GCL,KAD17-043,395.13,395.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,395.2,395.8,FuQtzCarb,3,PER,FU,3,CB,3,QZ,3,,,,0.447,,,,,,,,,,,,,,,GREEN-EM,TO,WK,20,FILL,GRAVEL,GRAN,,,,"Depths approximate.  Recovered approximately 40 cm of core over 4.26 m.  Sample interval 395.2-395.8 mVoid 395.13-395.2 m.  Part of a zone of stope (393.13-417.88 m and possibly deeper) with poor recovery and suspect depth.  Recovered core may not have been in-situ (could have drilled into rock that had slaked off from the mine ceiling or wall).  Dominant lithology of the recovered core is green Massive Ultramafic (UM) with variable strength of pervasive fuchsite-quartz-carbonate alteration with variable quartz-carbonate veining quantity, foliation 40TCA in a 20 cm length core. 	No mineralization noted.",0.547,,,0.547,,,,,FALSE,,,,,,,,,,,FOL,LOW,3,40,,,,,,5,QC,2,IDV,DEF,MAS,0.1,50,FALSE,QC,3,,IDV,NOD,MAS,0,10,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,395.8,397.39,FuQtzCarb,3,PER,FU,3,QZ,3,CB,3,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,"Void, no material, depths approximated.",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,5,QC,5,STR,NOD,MAS,0.1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,397.39,400.03,FuQtzCarb,2,PER,FU,2,CB,2,QZ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,400.03,401.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,"Void, no material, depths approximated.",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,401.7,402.1,,,,,,,,,,,,,0.097,,,,,,,,,,,,,,,GREEN-GRY,UO,,10,FILL,GRAVEL,,,,,"Depths approximate.  Sample intervals 399-400.03 m, 401.7-402.1 m.  Void 400.03-401.7 m, 402.1-402.7 m.  Zone of approximately 1.1 m poor core recovery within  zone of stope (393.13-417.88 m and possibly deeper) with suspect depth.  The dominant lithology of the recovered core is green Massive Ultramafic (UM) with pervasive moderate fuchsite-quartz carbonate alteration, patches of local moderate sericite, and trace fine disseminated pyrite, variable foliation.",0.502,,,0.502,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,402.1,402.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOID,VOID,,,,,"Void, no material, depths approximated.",,,,,,,,,FALSE,,,,,,,,,,,OTH,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,402.7,404.2,FuQtzCarb,4,PER,FU,4,QZ,4,CB,4,,,,0.377,,,,,,,,,,,,,,,GREEN-EM,UO,WK,20,UM,UM,GRAN,,,,"Zone of core recovery within a zone of stope (393.13-417.88 m and possibly deeper)with suspect depth.  	Emerald Green.  Similar to  356.87  393.13 m.  Coarse granular.  Strong fuchsite-quartz-carbonate alteration.  	Moderate quartz-carbonate veining.  	Multiple foliation angles.  Trace fine disseminated pyrite.  Sharp lower contact against probable albitic dyke.",0.301,,,0.301,,1,DIS,0.1,FALSE,PY,,,,,,,,,,FOL,LOW,2,,,,,,varying TCA  angles?,5,QC,5,IDV,DEF,MAS,0.1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,404.2,405.52,Albite,3,PER,AB,3,QZ,3,CB,3,,,,,,,,,,,,,,,,,,,TAN,UO,WK,25,UM,UM-ALB,APHAN,,,,"Albite Dyke (UM-ALB).  	Zone of core recovery within a zone of stope (393.13-417.88 m and possibly deeper) with suspect depth.  Yellow Green.  	Aphanitic  Massive.  Strong quartz-carbonate alteration pervasive.  	Quartz-carbonate veins with carbonate-rich margins.  	Trace very fine disseminated pyrite with local patches of 0.5-1 % very fine disseminated pyrite.  	Weak foliation 40TCA.  	Lower contact is gradational over 40 cm with breccia texture.",,,,,,1,DIS,0.1,FALSE,PY,,,locally weak 0.5-1,,,,,,,FOL,MOD,2,40,,,,,,15,QC,15,IDV,DEF,MAS,0.1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,
GCL,KAD17-043,405.52,408.49,FuQtzCarb,4,PER,FU,4,QZ,3,CB,3,,,,,,,,,,,,,,,,,,,GREEN-EM,UO,ST,15,UM,UM,MASS,,,,"Massive Ultramafic (UM) with VG.  	Continuation of UM  402.7-404.2 m.  	Emerald Green.  	Fuchsite-quartz-carbonate alteration strong, pervasive.  	Quartz-carbonate veining moderate.  	Rare grains of coarse-grained rutile.  	Foliation strong 45TCA.  	Gold visible in quartz-carbonate veins (3 mm bleb in 1 cm wide white quartz carbonate vein at 407.9 m, smaller blebs at 408.21-408.23 m at diffuse 5 mm wide quartz-carbonate vein margins).  	Lower contact is sharp against stope.",,,,,,1,DIS,0.1,TRUE,PY,,,,,,,,,,FOL,HIGH,4,45,,,,,,6,QC,5,IDV,DEF,MAS,0.1,50,FALSE,QC,1,,IDV,DEF,MAS,0.1,30,TRUE,,,,,,,,FALSE,
