Project,Hole,From_m,To_m,Alt_Group,Alt_Intensity,Alt_Style,Alt1,Alt1_Int,Alt2,Alt2_Int,Alt3,Alt3_Int,Alt4,Alt4_Int,Alt5,Alt5_Int,Comments,Relog,Logger,Timestamp
GCL,KAD17-029,297.39,304.17,Albite,3,PER,AB,3,QZ,3,CB,2,GR,2,,,Strong pervasive albite-quartz-carbonate alteration. Graphite on fracture surfaces.,0,Blackwell,6/19/2017
GCL,KAD17-029,304.17,306.35,Albite,5,PER,AB,5,QZ,5,CB,2,GR,3,,,"Strong pervasive quartz-albite ""flooded"" zone",0,Blackwell,6/19/2017
GCL,KAD17-029,306.35,310.15,Albite,4,PER,AB,4,QZ,4,CB,2,GR,2,CL,2,,0,Blackwell,6/19/2017
GCL,KAD17-029,310.15,312.57,SerQtzCarb,3,PER,MS,3,CB,4,QZ,2,,,,,,0,Blackwell,6/19/2017
GCL,KAD17-029,312.57,324.61,ChlQtzCarb,4,PER,CB,4,QZ,4,CL,3,CA,2,,,Pervasive quartz-carbonate-chlorite alteration with weak calcite.,0,Blackwell,6/19/2017
GCL,KAD17-029,324.61,342,QtzCarb,4,PER,QZ,4,CB,4,CL,3,FU,2,CA,4,,0,Blackwell,6/20/2017
GCL,KAD17-029,342,361.71,ChlCarbCal,4,PER,CL,4,CB,4,CA,4,,,,,,0,Blackwell,6/20/2017
GCL,KAD17-029,361.71,365.13,ChlCarbCal,3,PER,CL,4,CB,3,CA,4,,,,,,0,Blackwell,6/20/2017
GCL,KAD17-029,365.13,367.7,ChlCarbCal,4,PER,CL,4,CB,3,CA,4,,,,,,0,Blackwell,6/20/2017
GCL,KAD17-029,367.7,429,ChlCarbCal,4,PER,CL,4,CB,3,CA,4,AB,2,,,,0,Blackwell,6/20/2017
GCL,KAD17-030,4.15,10.24,SerQtzCarb,4,PER,MS,4,CL,4,CB,4,,,,,,0,Stubley,6/16/2017
GCL,KAD17-030,10.24,18.47,ChlQtzCarb,4,PAT,CL,4,QZ,3,CB,5,AB,3,,,,0,Stubley,6/16/2017
GCL,KAD17-030,18.47,26,ChlQtzCarb,4,PER,QZ,3,CB,4,AB,2,FU,1,,,,0,Stubley,6/16/2017
GCL,KAD17-030,26,40,FuQtzCarb,3,PER,FU,3,QZ,4,CB,4,AB,3,,,,0,Stubley,6/16/2017
GCL,KAD17-030,40,52.27,ChlQtzCarb,5,PER,CL,4,QZ,4,CB,4,TA,2,,,,0,Stubley,6/16/2017
GCL,KAD17-030,52.27,81,TalcChl,5,PER,TA,5,CL,4,CB,4,,,,,,0,Stubley,6/16/2017
GCL,KAD17-030,81,82,Albite,5,PER,AB,5,QZ,4,,,,,,,,0,Stubley,6/16/2017
GCL,KAD17-030,82,111.2,ChlQtzCarb,4,PAT,CL,4,QZ,3,CA,4,TA,4,,,,0,Stubley,6/17/2017
GCL,KAD17-030,111.2,139,FuQtzCarb,5,PER,FU,5,QZ,5,CB,4,AB,2,,,,0,Stubley,6/17/2017
GCL,KAD17-030,139,142.8,ChlQtzCarb,4,PER,QZ,4,CL,2,CB,4,FU,1,,,,0,Stubley,6/17/2017
GCL,KAD17-030,142.8,154.84,FuQtzCarb,4,PER,QZ,4,FU,3,CB,4,,,,,,0,Stubley,6/17/2017
GCL,KAD17-030,154.84,159.4,SerQtzCarb,5,FRC,QZ,4,CL,5,MS,5,,,,,,0,Stubley,6/17/2017
GCL,KAD17-030,159.4,168,FuQtzCarb,3,PAT,FU,3,QZ,3,CB,3,CL,3,,,,0,Stubley,6/18/2017
GCL,KAD17-030,168,177.09,ChlQtzCarb,4,PER,CL,4,QZ,4,CB,4,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,177.09,198.4,TalcChl,5,PER,TA,5,CL,5,CB,3,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,198.4,201.5,ChlQtzCarb,4,PER,QZ,3,CL,4,CB,3,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,201.5,208.4,FuQtzCarb,3,PER,QZ,3,FU,3,CB,3,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,208.4,213.85,FuQtzCarb,5,PER,QZ,5,FU,3,CB,4,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,213.85,222.97,ChlQtzCarb,4,PER,QZ,4,CL,4,CB,4,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,222.97,225.4,FuQtzCarb,4,PER,QZ,4,FU,3,CB,3,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,225.4,228.85,Qtz,4,FRC,QZ,5,AB,2,,,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,228.85,233,Qtz,5,PAT,QZ,5,CL,4,AB,3,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,233,256.32,ChlCarbCal,4,PER,CL,4,CA,4,,,,,,,,0,Stubley,6/18/2017
GCL,KAD17-030,256.32,269.35,Albite,4,PAT,AB,,CL,4,CB,4,,,,,,0,Stubley,6/19/2017
GCL,KAD17-030,269.35,303.85,ChlCarbCal,4,PER,CA,4,CL,4,CB,3,,,,,,0,Stubley,6/19/2017
GCL,KAD17-030,303.85,305.05,Albite,4,PAT,AB,4,CL,3,QZ,3,GR,2,,,,0,Stubley,6/19/2017
GCL,KAD17-030,305.05,306.67,ChlCarbCal,5,PER,CA,4,CL,4,CB,5,,,,,,0,Stubley,6/19/2017
GCL,KAD17-030,306.67,337.22,Albite,4,PAT,AB,4,GR,4,CL,3,QZ,4,,,,0,Stubley,6/20/2017
GCL,KAD17-030,337.22,343.25,ChlQtzCarb,4,FRC,QZ,5,AB,4,CL,4,GR,3,,,,0,Stubley,6/20/2017
GCL,KAD17-030,343.25,363.6,ChlCarbCal,5,PER,CA,4,CL,4,CB,5,MS,3,,,,0,Stubley,6/20/2017
GCL,KAD17-030,363.6,414,ChlCarbCal,4,PER,QZ,3,CL,4,CB,4,CA,4,,,,0,Stubley,6/20/2017
GCL,KAD17-031,8.2,15.82,SerQtzCarb,4,PER,MS,4,CB,3,CL,2,,,,,,0,Blackwell,6/21/2017
GCL,KAD17-031,15.82,26.21,SerQtzCarb,3,PER,CB,3,QZ,3,MS,3,FU,2,CL,2,,0,Blackwell,6/21/2017
GCL,KAD17-031,26.21,28.42,SerQtzCarb,3,PER,CB,4,QZ,2,MS,3,CL,3,,,,0,Blackwell,6/21/2017
GCL,KAD17-031,28.42,33.12,Albite,5,PER,AB,5,QZ,5,MS,2,,,,,,0,Blackwell,6/22/2017
GCL,KAD17-031,33.12,38.2,SerQtzCarb,3,PER,CB,3,QZ,2,MS,3,CL,3,,,Moderate pervasive quartz-carbonate-sericite alteration.,0,Blackwell,6/22/2017
GCL,KAD17-031,38.2,48.9,SerQtzCarb,3,PER,CB,4,MS,3,QZ,2,CL,3,,,,0,Blackwell,6/22/2017
GCL,KAD17-031,48.9,69.36,FuQtzCarb,5,PER,FU,5,QZ,4,CB,4,RU,2,AB,3,Albite altn restricted to dykes/boudins,0,Blackwell,6/22/2017
GCL,KAD17-031,69.36,83.88,ChlQtzCarb,3,PER,CL,3,CB,4,QZ,3,,,,,,0,Blackwell,6/22/2017
GCL,KAD17-031,83.88,103.84,FuQtzCarb,5,PER,FU,5,QZ,4,CB,4,RU,1,,,,0,Blackwell,6/22/2017
GCL,KAD17-031,103.84,117.16,FuQtzCarb,3,PER,FU,3,CB,4,QZ,4,MS,3,CL,3,,0,Blackwell,6/22/2017
GCL,KAD17-031,117.16,140.33,TalcChl,4,PER,CL,4,CB,4,TA,3,,,,,,0,Blackwell,6/23/2017
GCL,KAD17-031,140.33,146.19,SerQtzCarb,3,PER,CB,4,QZ,3,MS,3,CL,2,FU,1,,0,Blackwell,6/23/2017
GCL,KAD17-031,146.19,170.79,FuQtzCarb,4,PER,QZ,4,CB,4,FU,3,MS,2,TM,1,,0,Blackwell,6/23/2017
GCL,KAD17-031,170.79,172.57,NA,NA,,,,,,,,,,,,,0,Blackwell,9/3/2017
GCL,KAD17-031,172.57,179.55,FuQtzCarb,5,PER,QZ,5,CB,3,FU,2,CL,2,,,Intense quartz alteration with very weak fuchsite-carbonate alteration,0,Blackwell,6/23/2017
GCL,KAD17-031,179.55,188.49,SerQtzCarb,3,PER,CB,4,QZ,3,MS,2,FU,2,CL,2,,0,Blackwell,6/23/2017
GCL,KAD17-031,188.49,192.67,Albite,4,PER,AB,4,CB,3,CL,2,,,,,,0,Blackwell,6/23/2017
GCL,KAD17-031,192.67,218.36,Albite,3,PAT,AB,3,CL,3,CB,3,,,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,218.36,220.86,Qtz,5,PER,QZ,5,GR,4,AB,3,CB,3,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,220.86,233.16,SerQtzCarb,4,PER,MS,4,CB,4,QZ,3,CL,2,,,"Brown alteration mineral, possible biotite?",0,Blackwell,6/24/2017
GCL,KAD17-031,233.16,237.66,QtzCarb,5,PER,QZ,5,CB,4,FU,2,MS,2,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,237.66,244.49,SerQtzCarb,4,PER,CB,4,QZ,4,MS,3,CL,3,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,244.49,252.47,ChlCarbCal,4,PER,CB,4,CL,4,CA,4,,,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,252.47,254.65,ChlCarb,3,PER,CL,3,CB,2,,,,,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,254.65,267.51,ChlCarbCal,4,PER,CL,4,CB,4,QZ,2,MS,3,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,267.51,268.95,Chl,3,PER,CL,3,QZ,2,,,,,,,,0,Blackwell,6/24/2017
GCL,KAD17-031,268.95,282,Albite,3,PAT,AB,3,CL,4,,,,,,,,0,Blackwell,6/24/2017
GCL,KAD17-032,5,15.63,SerQtzCarb,4,PER,MS,4,QZ,3,CB,3,CL,2,,,,0,Stubley,6/21/2017
GCL,KAD17-032,15.63,20.2,ChlQtzCarb,5,PER,CL,4,QZ,4,CB,5,,,,,,0,Stubley,6/21/2017
GCL,KAD17-032,20.2,30.47,Qtz,5,PER,QZ,5,AB,2,CB,2,,,,,,0,Stubley,6/22/2017
GCL,KAD17-032,30.47,38,FuQtzCarb,3,PAT,FU,3,QZ,3,CB,4,,,,,,0,Stubley,6/22/2017
GCL,KAD17-032,38,38.6,Chl,5,FRC,CY,5,CL,4,,,,,,,,0,Stubley,6/22/2017
GCL,KAD17-032,38.6,55.09,ChlQtzCarb,4,PER,CL,3,QZ,4,CB,4,,,,,,0,Stubley,6/22/2017
GCL,KAD17-032,55.09,97,FuQtzCarb,5,PER,FU,5,QZ,4,CB,5,AB,2,,,,0,Stubley,6/22/2017
GCL,KAD17-032,97,107.1,ChlQtzCarb,4,PAT,QZ,4,CB,4,CL,3,AB,4,,,,0,Stubley,6/22/2017
GCL,KAD17-032,107.1,117.24,FuQtzCarb,3,PAT,AB,4,QZ,3,FU,3,CB,3,,,,0,Stubley,6/23/2017
GCL,KAD17-032,121.58,126,FuQtzCarb,3,PAT,FU,3,CB,4,QZ,4,MS,2,CL,2,,0,Tupper,6/23/2017
GCL,KAD17-032,126,127.9,FuQtzCarb,4,PER,QZ,2,CL,2,MS,2,,,,,,0,Tupper,6/23/2017
GCL,KAD17-032,127.9,131.56,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,CL,2,,,,0,Tupper,6/23/2017
GCL,KAD17-032,131.56,134,SerQtzCarb,3,PER,CB,3,QZ,3,MS,3,FU,2,CL,2,,0,Tupper,6/23/2017
GCL,KAD17-032,134,139.96,FuQtzCarb,3,PER,CB,3,QZ,3,FU,3,MS,1,CL,2,,0,Tupper,6/23/2017
GCL,KAD17-032,140.34,142.95,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,MS,3,CL,2,,0,Tupper,6/23/2017
GCL,KAD17-032,142.95,150.65,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,MS,2,CL,2,,0,Tupper,6/23/2017
GCL,KAD17-032,150.65,155.8,FuQtzCarb,3,PER,CB,3,QZ,3,CL,2,FU,3,,,,0,Tupper,6/23/2017
GCL,KAD17-032,155.8,159,SerQtzCarb,3,PER,QZ,3,MS,2,CL,3,FU,2,,,,0,Tupper,6/23/2017
GCL,KAD17-032,159,160.78,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,MS,2,,,,0,Tupper,6/23/2017
GCL,KAD17-032,160.78,169.44,FuQtzCarb,4,PER,CB,4,QZ,3,FU,4,CL,2,,,,0,Tupper,6/25/2017
GCL,KAD17-032,169.44,172.08,SerQtzCarb,3,PER,CB,3,MS,3,QZ,3,,,,,,0,Tupper,6/25/2017
GCL,KAD17-032,172.08,176.35,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,CL,2,,,,0,Tupper,6/25/2017
GCL,KAD17-032,176.35,177.95,SerQtzCarb,2,PER,CB,2,QZ,2,QZ,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,177.95,179.95,SerQtzCarb,2,PER,CB,2,MS,2,QZ,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,179.95,192.85,SerQtzCarb,2,PER,QZ,2,CB,2,MS,2,CL,2,,,,0,Tupper,6/24/2017
GCL,KAD17-032,192.85,194.05,FuQtzCarb,2,PER,CB,2,FU,2,QZ,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,194.05,196.45,SerQtzCarb,2,PER,CB,2,QZ,2,MS,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,196.45,199.5,ChlQtzCarb,2,PER,QZ,2,CL,2,CB,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,199.5,206,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,206,217.05,SerQtzCarb,2,PER,CB,2,MS,2,QZ,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,217.05,219.1,FuQtzCarb,2,PER,CB,2,FU,2,QZ,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,219.1,220.05,SerQtzCarb,2,PER,CB,2,MS,2,QZ,2,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,220.05,222.7,Qtz,3,PER,QZ,3,,,,,,,,,,0,Tupper,6/24/2017
GCL,KAD17-032,222.7,227.95,FuQtzCarb,2,PER,CB,2,FU,2,QZ,2,CL,2,,,,0,Tupper,6/25/2017
GCL,KAD17-032,227.95,234,GraphChl,4,PER,GR,4,CL,2,QZ,2,,,,,,0,Tupper,6/25/2017
GCL,KAD17-032,234,276.75,ChlQtzCarb,3,PER,CB,3,QZ,3,CL,3,,,,,,0,Tupper,6/25/2017
GCL,KAD17-032,276.75,291.41,FuQtzCarb,2,PER,CB,2,FU,2,QZ,2,CL,3,,,,0,Tupper,6/26/2017
GCL,KAD17-032,291.41,302.26,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,2,,,,,,0,Tupper,6/26/2017
GCL,KAD17-032,302.26,304.15,FuQtzCarb,2,PER,CB,2,FU,2,QZ,2,CL,2,,,,0,Tupper,6/26/2017
GCL,KAD17-032,304.15,314.65,ChlQtzCarb,2,PER,CB,2,CL,2,QZ,2,,,,,,0,Tupper,6/26/2017
GCL,KAD17-032,314.65,351.05,SerQtzCarb,2,PER,CB,2,MS,2,CL,2,FU,1,,,,0,Tupper,6/27/2017
GCL,KAD17-032,351.05,360.38,TalcChl,2,PER,AB,2,CL,2,TA,2,,,,,,0,Tupper,6/27/2017
GCL,KAD17-032,360.38,365.65,ChlQtzCarb,2,PER,CL,2,CB,2,QZ,1,TA,2,,,,0,Tupper,6/27/2017
GCL,KAD17-032,365.65,375.71,TalcChl,3,PER,CL,3,TA,3,AB,2,,,,,,0,Tupper,6/27/2017
GCL,KAD17-032,375.71,385.46,ChlQtzCarb,3,PER,CL,3,CB,3,QZ,3,,,,,,0,Tupper,6/27/2017
GCL,KAD17-032,385.46,403.88,GraphChl,3,PER,GR,3,CL,3,AB,2,,,,,,0,Tupper,6/27/2017
GCL,KAD17-032,403.88,413.29,SerQtzCarb,2,PER,CB,2,MS,2,MS,2,CL,2,,,,0,Tupper,6/27/2017
GCL,KAD17-032,413.29,429,GraphChl,3,PER,CL,3,GR,3,AB,2,,,,,,0,Tupper,6/27/2017
GCL,KAD17-033,6,19,ChlCarbCal,2,PER,CL,3,CB,4,CA,4,TA,2,,,Pv chl-cb-calcite.  Minor talc.,0,Unknown,6/25/2017
GCL,KAD17-033,19,31.13,ChlCarbCal,3,PER,CL,3,CB,3,CA,3,TA,2,,,,0,Unknown,6/25/2017
GCL,KAD17-033,31.13,71,TalcChlCal,3,PER,TA,3,CL,3,CA,3,,,,,,0,Unknown,6/25/2017
GCL,KAD17-033,71,73.47,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,CA,5,,,Bleached zone.  Intense calcite.  Mm scale dark green-black clots across interval - chlorite pseudomorph?  Protolith may be mafic dyke?,0,Unknown,6/25/2017
GCL,KAD17-033,73.47,77.77,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,CA,4,RU,3,Pervasive qz-cb-chl-calcite.  Common skeletal leucoxene.,0,Unknown,6/26/2017
GCL,KAD17-033,77.77,89.82,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,AB,2,,,"Pervasive weak to mode qz-chl-cb.  Patchy, selective albite??? After varioles.",0,Robinson,6/26/2017
GCL,KAD17-033,89.82,92.11,Graph,3,PER,GR,3,,,,,,,,,,0,Robinson,7/1/2017
GCL,KAD17-033,92.11,97.34,ChlQtzCarb,2,PER,CL,2,QZ,2,CB,2,AB,1,,,Patchy silica-albite after varioles.,0,Robinson,6/26/2017
GCL,KAD17-033,97.34,101.84,ChlQtzCarb,2,PER,CL,2,CB,2,QZ,3,AB,2,,,"Pervasive weak chl-cb, moderate silification, local zones strong silica-albite.",0,Robinson,6/26/2017
GCL,KAD17-033,101.84,110.25,ChlQtzCarb,3,PER,QZ,4,CL,2,CB,2,,,,,Biotite?,0,Robinson,6/26/2017
GCL,KAD17-033,110.25,111.9,ChlQtzCarb,3,PER,QZ,4,CL,2,CB,2,,,,,,0,Robinson,6/26/2017
GCL,KAD17-033,111.9,114,ChlQtzCarb,3,PER,QZ,3,CB,2,CL,2,,,,,,0,Robinson,6/26/2017
GCL,KAD17-033,114,141,ChlQtzCarb,3,PER,QZ,3,CL,2,CB,2,,,,,,0,Robinson,6/26/2017
GCL,KAD17-033,141,158,Albite,4,PER,QZ,4,AB,4,,,,,,,Strong pervasive qz-albite.,0,Robinson,6/26/2017
GCL,KAD17-033,158,163,ChlQtzCarb,3,PAT,QZ,4,CL,4,CB,2,AB,3,,,Dark green banding becomes apparent.  Selective chlorite alteration,0,Robinson,6/26/2017
GCL,KAD17-033,163,196.9,ChlQtzCarb,3,PER,CL,3,CB,3,QZ,3,,,,,Local zones with selective silica-albite at top of interval.,0,Robinson,6/27/2017
GCL,KAD17-033,196.9,199.5,Chl,4,PER,CL,4,,,,,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,199.5,213.97,ChlQtzCarb,3,PER,QZ,3,CL,3,CB,3,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,213.97,215,FuQtzCarb,3,PER,QZ,4,CB,3,FU,3,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,215,221.55,QtzCarb,2,PER,QZ,3,CB,3,CL,2,,,,,Dyke? Qz-cb+/-chl,0,Robinson,6/27/2017
GCL,KAD17-033,221.55,226.62,ChlQtzCarb,3,PER,CL,3,QZ,4,CB,3,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,226.62,234.2,Graph,4,PER,GR,4,,,,,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,234.2,244.15,QtzCarb,3,SEL,QZ,3,CB,3,GR,3,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,244.15,252.53,QtzCarb,3,PER,QZ,3,CB,3,GR,3,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,252.53,256,Albite,4,PER,AB,4,QZ,4,CL,3,,,,,"Pervasive silica-albite, patchy chlorite",0,Robinson,6/27/2017
GCL,KAD17-033,256,257,Graph,3,PER,GR,3,,,,,,,,,,0,Robinson,6/27/2017
GCL,KAD17-033,257,282.6,Albite,4,PER,AB,4,QZ,4,,,,,,,,0,Robinson,6/28/2017
GCL,KAD17-033,282.6,283.85,Albite,3,PAT,AB,3,CL,2,,,,,,,,0,Tupper,6/28/2017
GCL,KAD17-033,283.85,289.14,ChlQtzCarb,3,PER,CL,3,CB,2,QZ,2,,,,,,0,Tupper,6/28/2017
GCL,KAD17-033,289.14,290.41,Chl,2,PER,CL,2,AB,2,,,,,,,,0,Tupper,6/28/2017
GCL,KAD17-033,290.41,300.24,ChlQtzCarb,3,PER,CL,3,CB,2,QZ,2,,,,,,0,Tupper,6/28/2017
GCL,KAD17-033,300.24,310.35,ChlQtzCarb,2,PER,CL,2,QZ,2,CB,2,GR,2,,,,0,Tupper,6/28/2017
GCL,KAD17-033,310.35,311.75,GraphChl,3,PER,CL,2,GR,3,MS,2,,,,,,0,Tupper,6/28/2017
GCL,KAD17-033,311.75,323.57,Albite,3,PER,CL,3,AB,2,,,,,,,,0,Tupper,6/28/2017
GCL,KAD17-033,323.57,325.1,ChlQtzCarb,2,PER,CL,2,QZ,2,CB,1,,,,,,0,Tupper,6/29/2017
GCL,KAD17-033,325.1,325.7,Graph,3,PER,GR,3,,,,,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,325.7,326.96,QtzCarb,2,PER,QZ,2,CB,2,GR,3,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,326.96,327.44,QtzCarb,2,PER,QZ,2,CB,2,GR,3,,,,3,,0,Robinson,6/29/2017
GCL,KAD17-033,327.44,354.5,ChlQtzCarb,2,PER,QZ,2,CB,2,GR,2,CL,2,,,,0,Robinson,6/29/2017
GCL,KAD17-033,354.5,356,Qtz,4,PER,QZ,4,,,,,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,356,375.87,ChlQtzCarb,2,PER,QZ,2,CB,2,CL,2,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,375.87,377.42,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,2,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,377.42,386.32,ChlQtzCarb,4,PER,CL,3,QZ,3,CB,3,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,386.32,398,TalcChl,3,PER,TA,3,CL,3,,,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,398,406,ChlQtzCarb,4,PER,CL,4,QZ,4,CB,2,,,,,,0,Robinson,6/29/2017
GCL,KAD17-033,406,418.34,ChlQtzCarb,4,PER,CL,4,QZ,4,CB,4,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,418.34,421.23,QtzCarb,3,PER,QZ,3,CB,3,,,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,421.23,425.46,FuQtzCarb,2,PER,FU,2,QZ,4,CB,3,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,425.46,437.4,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,GR,3,,,,0,Robinson,6/30/2017
GCL,KAD17-033,437.4,445.13,QtzCarb,4,PER,QZ,4,CB,4,,,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,445.13,446.8,QtzCarb,3,PER,QZ,3,CB,3,FU,2,RU,1,,,,0,Robinson,6/30/2017
GCL,KAD17-033,446.8,448,FuQtzCarb,3,PER,FU,3,QZ,3,CB,3,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,448,452.67,QtzCarb,3,PER,QZ,3,CB,3,CL,3,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,452.67,489.73,TalcChl,4,PER,TA,4,CL,3,,,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,489.73,491.2,NA,NA,,CY,5,,,,,,,,,,0,Robinson,9/3/2017
GCL,KAD17-033,491.2,499.5,TalcChl,4,PER,TA,4,CL,4,,,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,499.5,514.19,TalcChl,3,PER,TA,3,CL,3,CB,3,,,,,,0,Robinson,6/30/2017
GCL,KAD17-033,514.19,522,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,,,,,,0,Robinson,6/30/2017
GCL,KAD17-034,7.12,9,FuQtzCarb,3,PER,FU,3,CB,3,QZ,3,,,,,,0,Tupper,6/28/2017
GCL,KAD17-034,9,9.39,Qtz,2,PER,QZ,2,,,,,,,,,,0,Tupper,6/28/2017
GCL,KAD17-034,9.39,16.04,FuQtzCarb,2,PER,CB,2,FU,2,QZ,2,,,,,,0,Tupper,6/28/2017
GCL,KAD17-034,16.04,30.15,ChlQtzCarb,3,PER,CB,3,CL,3,QZ,3,TA,2,,,,0,Tupper,6/28/2017
GCL,KAD17-034,30.15,36.45,FuQtzCarb,4,PER,CB,4,FU,4,QZ,4,CL,4,,,local sericite albite alteration in Albite dykes.,0,Tupper,6/29/2017
GCL,KAD17-034,36.45,37.24,Albite,3,PER,AB,3,MS,3,,,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,37.24,39.31,FuQtzCarb,4,PER,CB,3,QZ,3,FU,3,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,39.31,40.27,Albite,4,PER,AB,4,MS,3,,,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,40.27,46.12,FuQtzCarb,3,PER,CB,3,QZ,3,FU,3,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,46.12,48.23,Albite,3,PER,AB,4,MS,3,,,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,48.23,56.89,FuQtzCarb,3,PER,CB,3,FU,3,QZ,3,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,56.89,66.93,TalcChl,4,PER,CL,4,CB,3,TA,3,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,66.93,83.85,TalcChl,3,PER,CB,3,TA,3,CL,3,QZ,3,,,,0,Unknown,6/29/2017
GCL,KAD17-034,83.85,92,ChlQtzCarb,4,PER,CL,3,CB,3,QZ,3,,,,,,0,Unknown,6/29/2017
GCL,KAD17-034,92,146.95,TalcChl,4,PER,CB,3,CL,3,TA,3,MG,2,,,Local magnetite alteration zones.,0,Unknown,6/30/2017
GCL,KAD17-034,146.95,149.83,ChlQtzCarb,3,PER,QZ,3,CL,3,,,,,,,,0,Tupper,6/30/2017
GCL,KAD17-034,149.83,151.35,Carb,2,PER,CB,2,MS,2,,,,,,,pervasive sericite or Fe-Carb alteration of ultramafic dyke.,0,Tupper,6/30/2017
GCL,KAD17-034,151.35,155.6,ChlQtzCarb,3,PER,CL,2,CB,2,QZ,2,,,,,,0,Tupper,6/30/2017
GCL,KAD17-034,155.6,169.69,FuQtzCarb,2,PER,FU,2,CB,2,QZ,2,CL,2,,,,0,Tupper,6/30/2017
GCL,KAD17-034,169.69,185,Albite,3,PER,AB,3,MS,3,FU,1,,,,,,0,Tupper,6/30/2017
GCL,KAD17-034,185,189.3,FuQtzCarb,2,PER,FU,2,CB,2,QZ,2,,,,,,0,Tupper,6/30/2017
GCL,KAD17-034,189.3,192.95,ChlQtzCarb,3,PER,CL,3,QZ,3,CB,3,RU,2,,,,0,Tupper,6/30/2017
GCL,KAD17-034,192.95,197.63,Graph,4,PER,GR,4,,,,,,,,,,0,Tupper,6/30/2017
GCL,KAD17-034,197.63,201.11,FuQtzCarb,2,PER,CB,3,QZ,3,QZ,3,,,,,,0,Tupper,6/30/2017
GCL,KAD17-034,201.11,210.75,GraphChl,2,PER,GR,2,CL,2,QZ,3,,,,,silicified brecciated mafic with mudstone matrix,0,Tupper,6/30/2017
