Project,Hole,From_m,To_m,Min_Intensity,Min_Style,Min_Pct,VG,Min1,Min2,Min3,Min4,Min5,Comments,Relog,Logger,Timestamp
GCL,KAD17-035,10.32,12,4,DIS,5,FALSE,PY,,,,,c grn'ed py,0,Sherlock,7/1/2017
GCL,KAD17-035,12,14.15,3,DIS,0.5,FALSE,PY,,,,,,0,Sherlock,7/1/2017
GCL,KAD17-035,14.15,48.52,3,DIS,1,FALSE,PY,,,,,"mainly fine grn'ed py,diss and in weakfractures. 

Au in PXRF at 46m

As 2-300 ppm by PXRF",0,Sherlock,7/1/2017
GCL,KAD17-035,48.52,71.19,3,DIS,1,FALSE,PY,AS,CP,,,trace ASP and CPY,0,Sherlock,7/2/2017
GCL,KAD17-035,71.19,138.68,1,DIS,0.1,FALSE,PY,CP,,,,"weak py, very trace cpy",0,Sherlock,7/2/2017
GCL,KAD17-035,138.68,149,4,DIS,1,FALSE,PY,AS,CP,,,"prevaisive py with patchy ASP and trace cpy

couple patchs of detectable AU by PXRF",0,Sherlock,7/3/2017
GCL,KAD17-035,149,152.45,2,DIS,0.1,FALSE,PY,,,,,,0,Sherlock,7/3/2017
GCL,KAD17-035,152.45,168.18,1,DIS,0.1,FALSE,PY,CP,AS,,,trace ASP-CPY,0,Sherlock,7/3/2017
GCL,KAD17-035,168.18,181.72,2,DIS,0.1,FALSE,PY,CP,AS,,,,0,Sherlock,7/3/2017
GCL,KAD17-035,181.72,185.18,4,PAT,5,FALSE,PY,AS,,,,increase sulfides with upto 5% py and 1% ASP,0,Sherlock,7/3/2017
GCL,KAD17-035,185.18,188.2,2,DIS,0.1,FALSE,PY,,,,,,0,Sherlock,7/3/2017
GCL,KAD17-035,188.2,216.03,2,DIS,0.1,FALSE,PY,AS,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,216.03,219.68,3,DIS,2,FALSE,PY,AS,,,,strong pyrite at 216.65,0,Sherlock,7/4/2017
GCL,KAD17-035,219.68,232.14,1,DIS,0.1,FALSE,PY,CP,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,232.14,236,1,DIS,0.1,FALSE,PY,,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,236,237.12,3,DIS,2,FALSE,PY,CP,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,237.12,244.37,1,DIS,0.1,FALSE,PY,,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,244.37,246,2,DIS,1,FALSE,PY,,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,246,248.06,1,DIS,0.1,FALSE,PY,,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,248.06,255.39,1,DIS,0.1,FALSE,PY,,,,,,0,Sherlock,7/4/2017
GCL,KAD17-035,255.39,275.33,3,DIS,1,FALSE,PY,CP,AS,,,,0,Sherlock,7/5/2017
GCL,KAD17-035,275.33,285.29,3,DIS,5,FALSE,PY,,,,,,0,Henderson,7/5/2017
GCL,KAD17-035,285.29,289.43,2,DIS,1,FALSE,PY,CP,,,,,0,Henderson,7/5/2017
GCL,KAD17-035,289.43,302.67,3,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/5/2017
GCL,KAD17-035,302.67,306.8,2,DIS,0.5,FALSE,PY,CP,,,,,0,Henderson,7/6/2017
GCL,KAD17-035,306.8,310.3,1,DIS,0.2,FALSE,PY,,,,,,0,Henderson,7/6/2017
GCL,KAD17-035,310.3,312.17,NA,,,FALSE,,,,,,,0,Henderson,7/17/2017
GCL,KAD17-035,312.17,324,0,,,FALSE,,,,,,,0,Henderson,7/17/2017
GCL,KAD17-035,324,336,NA,,,FALSE,,,,,,,0,Henderson,7/17/2017
GCL,KAD17-036,12,78.45,2,DIS,1,FALSE,CP,PY,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,78.45,81,2,DIS,0.5,FALSE,PY,CP,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,81,82.1,4,DIS,5,FALSE,CP,PY,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,82.1,94.72,2,DIS,0.5,FALSE,PY,CP,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,94.72,96,4,DIS,5,FALSE,PY,CP,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,96,97.21,2,DIS,0.5,FALSE,CP,PY,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,97.21,108,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,108,127.72,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,127.72,128.26,0,,,FALSE,,,,,,,0,Tupper,7/17/2017
GCL,KAD17-036,128.26,130.79,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/7/2017
GCL,KAD17-036,130.79,131.72,0,,,FALSE,,,,,,,0,Tupper,7/17/2017
GCL,KAD17-036,131.72,142.58,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,142.58,144.75,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,144.75,153.21,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,153.21,158.83,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,158.83,169,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,169,172,NA,,,FALSE,,,,,,Stope,0,Tupper,7/17/2017
GCL,KAD17-036,172,185.85,2,DIS,1,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,185.85,209.42,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-036,209.42,271.61,2,DIS,1,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-037,12,55.34,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/6/2017
GCL,KAD17-037,55.34,75.45,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/6/2017
GCL,KAD17-037,75.45,75.62,1,DIS,0.1,TRUE,VG,PY,,,,VG in milky white Qz-Carb vein from 75.45m to 75.62m (two 1mm grains on vein margins).,0,Tupper,7/7/2017
GCL,KAD17-037,75.62,78.14,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/6/2017
GCL,KAD17-037,78.14,78.16,2,DIS,1,TRUE,VG,PY,,,,VG in milky white Qz-Carb vein from 78.14m to 78.16m (up to twelve 1mm to 5mm grains),0,Tupper,7/7/2017
GCL,KAD17-037,78.16,93,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/7/2017
GCL,KAD17-037,93,105,NA,,,FALSE,,,,,,void,0,Blackwell,7/16/2017
GCL,KAD17-038,8.69,14.47,3,DIS,5,FALSE,PY,AS,,,,,0,Henderson,7/7/2017
GCL,KAD17-038,14.47,17,2,DIS,1,FALSE,PY,,,,,locally up to 5%,0,Henderson,7/7/2017
GCL,KAD17-038,17,18.16,2,DIS,1,FALSE,PY,,,,,locally up to 5%,0,Henderson,7/7/2017
GCL,KAD17-038,22.46,22.98,1,DIS,0.1,FALSE,PY,AS,,,,,0,Henderson,7/7/2017
GCL,KAD17-038,22.98,26.95,2,DIS,0.5,FALSE,PY,AS,,,,"•	At upper contact, locally 1-2% AS at 23.56-23.63m",0,Henderson,7/7/2017
GCL,KAD17-038,26.95,34.55,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/7/2017
GCL,KAD17-038,34.55,35.57,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/7/2017
GCL,KAD17-038,42.21,46.06,4,BLP,15,FALSE,PY,,,,,locally up to 30%,0,Henderson,7/7/2017
GCL,KAD17-038,46.06,48.63,3,BLP,5,FALSE,PY,,,,,,0,Henderson,7/7/2017
GCL,KAD17-038,48.63,75,1,DIS,0.5,FALSE,PY,AS,CP,,,"•	56.56-57.0 mod mineralization 5% pyrite, trace chalco, trace as****",0,Henderson,7/8/2017
GCL,KAD17-038,75,88.3,3,DIS,3,FALSE,PY,AS,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,88.3,100.61,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,100.61,111.16,2,DIS,0.1,FALSE,PY,CP,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,111.16,119.1,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,119.1,127.29,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,127.29,128.07,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,128.07,134.24,2,DIS,0.2,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,134.24,165.05,1,DIS,0.1,FALSE,PY,AS,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,165.05,166.78,4,DIS,5,FALSE,PY,,,,,intense locally,0,Henderson,7/8/2017
GCL,KAD17-038,166.78,184.23,3,DIS,0.5,FALSE,PY,AS,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,184.23,187.8,1,BLP,0.1,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,187.8,189.78,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,189.78,190.68,0,,,FALSE,,,,,,,0,Henderson,7/8/2017
GCL,KAD17-038,190.68,204.78,0,,,FALSE,,,,,,,0,Henderson,7/9/2017
GCL,KAD17-038,204.78,211.92,2,BLP,0.5,FALSE,PY,AS,,,,"weak pyrite, mod locally
very trace as",0,Henderson,7/9/2017
GCL,KAD17-038,211.92,215.08,3,DIS,2,FALSE,PY,,,,,,0,Henderson,7/9/2017
GCL,KAD17-038,215.08,215.5,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/9/2017
GCL,KAD17-038,225,225.45,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/9/2017
GCL,KAD17-039,3.95,15.25,2,DIS,1,FALSE,PY,,,,,,0,Tupper,7/7/2017
GCL,KAD17-039,15.25,55.21,3,DIS,2,FALSE,PY,AS,,,,"locally 5%, trace arsenopyrite.",0,Tupper,7/7/2017
GCL,KAD17-039,55.21,56.82,3,DIS,2,FALSE,PY,,,,,,0,Tupper,7/7/2017
GCL,KAD17-039,56.82,78.9,3,DIS,2,FALSE,PY,AS,,,,"locally 5%, trace arsenopyrite.",0,Tupper,7/8/2017
GCL,KAD17-039,78.9,110.56,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-039,110.56,144.23,2,DIS,1,FALSE,PY,,,,,,0,Tupper,7/8/2017
GCL,KAD17-039,144.23,180.76,3,DIS,2,FALSE,PY,AS,,,,v.fine,0,Tupper,7/9/2017
GCL,KAD17-039,183,183.42,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/9/2017
GCL,KAD17-039,186,186.6,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/9/2017
GCL,KAD17-039,189,192.49,2,DIS,1,TRUE,PY,AS,,,,VG from 189.00m in 10cm qz-carb veins (3x 1mm grains),0,Tupper,7/9/2017
GCL,KAD17-039,195,200.9,2,DIS,1,FALSE,PY,AS,,,,,0,Tupper,7/9/2017
GCL,KAD17-039,200.9,202.37,3,DIS,2,FALSE,PY,,,,,,0,Tupper,7/9/2017
GCL,KAD17-039,202.37,203.7,2,DIS,1,FALSE,PY,,,,,,0,Tupper,7/9/2017
GCL,KAD17-039,203.7,204.9,3,DIS,2,FALSE,PY,,,,,,0,Tupper,7/9/2017
GCL,KAD17-039,204.9,246.9,2,DIS,1,FALSE,PY,AS,,,,,0,Tupper,7/10/2017
GCL,KAD17-039,269.61,272.16,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/10/2017
GCL,KAD17-039,272.16,321.14,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/11/2017
GCL,KAD17-039,321.14,326.84,3,DIS,2,FALSE,PY,,,,,,0,Tupper,7/11/2017
GCL,KAD17-039,326.84,333.24,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/11/2017
GCL,KAD17-039,333.24,356,1,DIS,0.1,FALSE,PY,,,,,EOH,0,Tupper,7/11/2017
GCL,KAD17-040,4.57,12.66,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/10/2017
GCL,KAD17-040,12.66,100.88,2,DIS,0.5,FALSE,PY,,,,,locally up to 1%,0,Henderson,7/10/2017
GCL,KAD17-040,100.88,114.63,5,DIS,5,FALSE,PY,AS,,,,,0,Henderson,7/10/2017
GCL,KAD17-040,114.63,125.8,1,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/10/2017
GCL,KAD17-040,125.8,210.29,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/11/2017
GCL,KAD17-040,210.29,211.22,4,DIS,5,FALSE,PY,AS,,,,,0,Henderson,7/11/2017
GCL,KAD17-040,211.22,211.86,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/11/2017
GCL,KAD17-040,211.86,220.17,3,DIS,2.5,FALSE,PY,AS,,,,,0,Henderson,7/17/2017
GCL,KAD17-040,220.17,223.83,3,BLP,2,FALSE,PY,,,,,,0,Henderson,7/11/2017
GCL,KAD17-040,223.83,229.12,5,BLP,10,FALSE,PY,AS,,,,,0,Henderson,7/11/2017
GCL,KAD17-040,229.12,230.8,3,VN,5,FALSE,PY,,,,,vein controlled fine py,0,Henderson,7/11/2017
GCL,KAD17-040,230.8,259.86,1,DIS,0.5,FALSE,PY,AS,,,,"•	Trace sulfides with locally moderate (5%) ex: 230.80-233.59m",0,Henderson,7/12/2017
GCL,KAD17-040,259.86,263.61,2,DIS,2,FALSE,PY,AS,,,,,0,Unknown,7/12/2017
GCL,KAD17-040,263.61,266.58,3,BLP,5,FALSE,PY,,,,,locally up to 10%,0,Unknown,7/12/2017
GCL,KAD17-040,266.58,292.42,2,VN,0.5,FALSE,PY,,,,,,0,Unknown,7/12/2017
GCL,KAD17-040,292.42,295.13,2,DIS,0.1,FALSE,PY,,,,,"•	Weak to locally moderate coarse euhedral py",0,Unknown,7/12/2017
GCL,KAD17-040,295.13,303,2,DIS,0.5,FALSE,PY,AS,,,,,0,Unknown,7/12/2017
GCL,KAD17-040,303,304,4,DIS,6,FALSE,PY,AS,,,,,0,Unknown,7/12/2017
GCL,KAD17-040,304,318.65,2,DIS,0.5,FALSE,PY,AS,,,,,0,Unknown,7/12/2017
GCL,KAD17-040,318.65,357.69,1,DIS,0.1,FALSE,PY,,,,,,0,Unknown,7/12/2017
GCL,KAD17-040,357.69,371.02,2,DIS,0.5,FALSE,PY,,,,,,0,Unknown,7/13/2017
GCL,KAD17-040,371.02,378.35,3,DIS,1,FALSE,PY,AS,,,,,0,Unknown,7/13/2017
GCL,KAD17-040,378.35,384,2,DIS,0.5,FALSE,PY,AS,,,,"weak py, trace as",0,Unknown,7/13/2017
GCL,KAD17-041,8.91,37.83,1,DIS,0.1,FALSE,PY,,,,,v.fine grained,0,Tupper,7/12/2017
GCL,KAD17-041,37.83,70.36,2,DIS,0.5,FALSE,PY,,,,,Fine,0,Tupper,7/12/2017
GCL,KAD17-041,70.36,109,2,DIS,1,FALSE,PY,,,,,coarse euhedral,0,Tupper,7/14/2017
GCL,KAD17-041,109,135.8,1,DIS,0.1,FALSE,PY,,,,,fine,0,Tupper,7/14/2017
GCL,KAD17-041,135.8,151.49,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,151.49,158.2,3,DIS,2.5,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,158.2,167.69,3,BLP,2,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,167.69,180.81,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,180.81,190.96,2,DIS,2,FALSE,PY,AS,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,190.96,201,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,201,211.3,3,BLP,1,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,211.3,211.31,2,DIS,0.5,TRUE,VG,PY,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,211.31,212.67,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,212.67,234.1,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,234.1,258.9,3,DIS,1.5,FALSE,PY,CP,,,,,0,Tupper,7/14/2017
GCL,KAD17-041,258.9,259.2,4,DIS,5,FALSE,PY,CP,TT,,,,0,Tupper,7/14/2017
GCL,KAD17-041,259.2,268.93,3,DIS,2,FALSE,PY,CP,,,,,0,Tupper,7/15/2017
GCL,KAD17-041,268.93,280.6,2,DIS,0.5,FALSE,PY,CP,,,,,0,Tupper,7/15/2017
GCL,KAD17-041,280.6,281.05,4,DIS,2,FALSE,PY,CP,AS,,,,0,Tupper,7/15/2017
GCL,KAD17-041,281.05,289.5,2,DIS,0.5,FALSE,PY,CP,,,,,0,Tupper,7/15/2017
GCL,KAD17-041,289.5,291,NA,,,FALSE,,,,,,stope,0,Tupper,7/17/2017
GCL,KAD17-041,291,306.6,2,DIS,0.5,FALSE,CP,,,,,,0,Tupper,7/16/2017
GCL,KAD17-041,306.6,308.78,NA,,,FALSE,,,,,,stope,0,Tupper,7/17/2017
GCL,KAD17-041,308.78,312.45,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/16/2017
GCL,KAD17-041,312.45,315.31,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/16/2017
GCL,KAD17-041,315.31,325.38,2,DIS,0.5,FALSE,PY,,,,,,0,Tupper,7/16/2017
GCL,KAD17-041,325.38,341.8,2,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/16/2017
GCL,KAD17-041,341.8,345,3,DIS,2,FALSE,PY,AS,,,,trace ArsPy,0,Tupper,7/16/2017
GCL,KAD17-041,345,364.43,1,DIS,0.1,FALSE,PY,,,,,,0,Tupper,7/17/2017
GCL,KAD17-041,364.43,375.37,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/17/2017
GCL,KAD17-041,375.37,381.67,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/17/2017
GCL,KAD17-042,6.6,20.55,2,DIS,0.5,FALSE,PY,AS,,,,"weak py, trace as",0,Henderson,7/13/2017
GCL,KAD17-042,20.55,24.34,5,DIS,4,FALSE,AS,PY,,,,,0,Henderson,7/13/2017
GCL,KAD17-042,24.34,31.61,2,DIS,0.5,FALSE,PY,AS,,,,"•	Trace to moderate pyrite, locally strong at 30.2 m with as 1%",0,Henderson,7/13/2017
GCL,KAD17-042,31.61,71.38,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/14/2017
GCL,KAD17-042,71.38,83.49,2,BLP,0.5,FALSE,PY,AS,,,,trace as,0,Unknown,7/14/2017
GCL,KAD17-042,83.49,89.28,4,DIS,5,FALSE,PY,AS,,,,,0,Unknown,7/14/2017
GCL,KAD17-042,89.28,105,2,BLP,0.5,FALSE,PY,,,,,,0,Unknown,7/14/2017
GCL,KAD17-042,105,123.09,2,DIS,0.5,FALSE,PY,AS,,,,,0,Unknown,7/14/2017
GCL,KAD17-042,123.09,146.74,5,DIS,5,FALSE,AS,PY,,,,fine disseminated,0,Unknown,7/15/2017
GCL,KAD17-042,146.74,154.26,3,BLP,0.5,FALSE,PY,,,,,,0,Unknown,7/15/2017
GCL,KAD17-042,154.26,157.78,4,DIS,5,FALSE,AS,PY,,,,in light coloured unit,0,Unknown,7/15/2017
GCL,KAD17-042,157.78,162.95,2,DIS,1,FALSE,PY,PY,,,,"•	Weak mineralization, locally up to 5% with 1% as",0,Unknown,7/15/2017
GCL,KAD17-042,162.95,166.34,3,BLP,5,FALSE,PY,AS,,,,,0,Unknown,7/15/2017
GCL,KAD17-042,166.34,178.09,2,DIS,1,FALSE,PY,,,,,"•	Moderate mineralization in matrix py, weakly disseminated in clasts",0,Unknown,7/15/2017
GCL,KAD17-042,178.09,199.06,1,DIS,0.1,FALSE,PY,,,,,,0,Unknown,7/15/2017
GCL,KAD17-042,199.06,211.97,1,DIS,0.1,FALSE,PY,,,,,,0,Unknown,7/15/2017
GCL,KAD17-042,211.97,229.28,1,DIS,0.1,FALSE,PY,,,,,,0,Unknown,7/15/2017
GCL,KAD17-042,229.28,247,2,BLP,0.5,FALSE,PY,,,,,,0,Unknown,7/16/2017
GCL,KAD17-042,247,306,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/16/2017
GCL,KAD17-042,306,324.48,0,,,FALSE,,,,,,,0,Henderson,7/16/2017
GCL,KAD17-042,324.48,331.72,2,VN,1.5,FALSE,PY,AS,,,,"Weak pyrite (1%), as (.5%), disseminated and up to 3mm. Most mineralization near and around veins",0,Henderson,7/17/2017
GCL,KAD17-042,331.72,338.98,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,338.98,339.88,1,DIS,0.1,FALSE,PY,CP,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,339.88,346.43,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,346.43,348.88,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,348.88,364.9,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,364.9,379.7,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,379.7,390.57,2,DIS,0.5,FALSE,PY,SP,,,,,0,Henderson,7/17/2017
GCL,KAD17-042,390.57,393.77,1,BLP,0.1,FALSE,PY,,,,,,0,Henderson,7/18/2017
GCL,KAD17-042,393.77,404.9,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/18/2017
GCL,KAD17-042,404.9,406.54,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/18/2017
GCL,KAD17-042,406.54,416.39,3,DIS,1,FALSE,PY,,,,,,0,Henderson,7/19/2017
GCL,KAD17-042,416.39,417,NA,,,FALSE,,,,,,void,0,Henderson,7/24/2017
GCL,KAD17-042,417,423.15,NA,,,FALSE,,,,,,,0,Henderson,7/19/2017
GCL,KAD17-042,423.15,427.39,2,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/19/2017
GCL,KAD17-042,427.39,440.07,1,DIS,0.1,FALSE,PY,,,,,,0,Henderson,7/19/2017
GCL,KAD17-042,440.07,453.94,2,DIS,0.5,FALSE,PY,,,,,"finely disseminated, patchy",0,Henderson,7/19/2017
GCL,KAD17-042,453.94,454.94,3,DIS,0.5,FALSE,PY,,,,,,0,Henderson,7/19/2017
GCL,KAD17-042,454.94,457.51,2,BLP,0.5,FALSE,PY,,,,,,0,Henderson,7/19/2017
GCL,KAD17-042,457.51,461.8,4,DIS,2,FALSE,PY,TT,,,,,0,Henderson,7/20/2017
GCL,KAD17-042,461.8,484.85,1,PAT,0.1,FALSE,PY,,,,,,0,Henderson,7/20/2017
GCL,KAD17-042,484.85,492,1,DIS,0.1,FALSE,PY,,,,,coarse euhedral,0,Henderson,7/20/2017
GCL,KAD17-043,2.43,6.95,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/18/2017
GCL,KAD17-043,6.95,7.73,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/18/2017
GCL,KAD17-043,7.73,9.92,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/19/2017
GCL,KAD17-043,9.92,17.89,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/19/2017
GCL,KAD17-043,17.89,52.95,1,PAT,0.1,FALSE,PY,CP,,,,,0,Shiroki,7/20/2017
GCL,KAD17-043,52.95,100.17,1,PAT,0.1,FALSE,,,,,,,0,Shiroki,7/20/2017
GCL,KAD17-043,100.17,224.8,1,PAT,0.1,FALSE,PY,AS,,,,,0,Shiroki,7/21/2017
GCL,KAD17-043,224.8,266.34,1,PAT,0.1,FALSE,,,,,,,0,Shiroki,7/21/2017
GCL,KAD17-043,266.34,285.54,3,DIS,1,FALSE,PY,CP,,,,,0,Shiroki,7/22/2017
GCL,KAD17-043,285.54,288.7,4,BLP,2,FALSE,PY,CP,,,,,0,Shiroki,7/22/2017
GCL,KAD17-043,288.7,292.11,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,7/22/2017
GCL,KAD17-043,292.11,300.98,1,DIS,0.1,FALSE,PY,AS,,,,,0,Shiroki,7/22/2017
GCL,KAD17-043,300.98,322.59,1,DIS,0.1,FALSE,PY,AS,,,,,0,Shiroki,7/22/2017
GCL,KAD17-043,322.59,333.41,4,DIS,2,FALSE,PY,AS,CP,,,,0,Shiroki,7/22/2017
GCL,KAD17-043,333.41,341.18,2,DIS,0.5,FALSE,PY,AS,,,,,0,Shiroki,7/23/2017
GCL,KAD17-043,341.18,342.3,NA,,,FALSE,,,,,,,0,Shiroki,7/23/2017
GCL,KAD17-043,342.3,356.87,2,DIS,0.5,FALSE,PY,CP,,,,,0,Shiroki,7/23/2017
GCL,KAD17-043,356.87,395.13,1,DIS,0.1,FALSE,PY,AS,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,395.13,395.2,NA,,,FALSE,,,,,,,0,Shiroki,7/25/2017
GCL,KAD17-043,395.2,395.8,NA,,,FALSE,,,,,,,0,Shiroki,7/25/2017
GCL,KAD17-043,395.8,397.39,NA,,,FALSE,,,,,,,0,Shiroki,7/25/2017
GCL,KAD17-043,397.39,399,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,399,400.03,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,400.03,401.7,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,401.7,402.1,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,402.1,402.7,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,402.7,404.2,1,DIS,0.1,FALSE,PY,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,404.2,405.52,1,DIS,0.1,FALSE,PY,,,,,locally weak 0.5-1,0,Shiroki,7/24/2017
GCL,KAD17-043,405.52,408.49,1,DIS,0.1,TRUE,PY,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,408.49,409.2,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,409.2,409.43,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,409.43,414.62,1,DIS,0.1,TRUE,PY,,,,,gold in  vein,0,Shiroki,7/24/2017
GCL,KAD17-043,414.62,414.84,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,414.84,415.88,NA,,,FALSE,,,,,,,0,Shiroki,7/24/2017
GCL,KAD17-043,415.88,416.94,0,,,FALSE,,,,,,,0,Shiroki,7/27/2017
GCL,KAD17-043,416.94,462,1,DIS,0.1,TRUE,PY,,,,,Fine VG at 444.85-444.87 m,0,Shiroki,7/27/2017
GCL,KAD17-043,462,494.95,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,7/27/2017
GCL,KAD17-043,494.95,501.45,1,DIS,0.1,FALSE,PY,,,,,Pyrite cubes up to 2 mm,0,Shiroki,7/27/2017
GCL,KAD17-043,501.45,511.72,2,DIS,0.5,FALSE,PY,,,,,,0,Shiroki,7/27/2017
